,Person_ID,Person_name,Person_age,Person_gender,Person_ducation_level_ID,Assoc_stimulus,Term1,Term2,mahalanobis,Person_term_ID,Person_term_name,Person_term_age,Person_term_gender,Person_term_ducation_level_ID
106,1,магистрант,25,male,2,университет,университет,образовательный/образование,500.3395403058399,0,абитуриентка,18,female,1
107,1,магистрант,25,male,2,университет,университет,образовательный/образование,449.25083658570645,1,магистрант,25,male,2
108,1,магистрант,25,male,2,университет,университет,образовательный/образование,470.2070334441327,2,родитель,40,female,2
109,1,магистрант,25,male,2,университет,университет,образовательный/образование,491.70948754384585,3,аспирант,34,male,3
110,1,магистрант,25,male,2,университет,университет,программа,470.39293746256925,0,абитуриентка,18,female,1
111,1,магистрант,25,male,2,университет,университет,программа,526.1581368873804,1,магистрант,25,male,2
112,1,магистрант,25,male,2,университет,университет,программа,563.4186466997564,2,родитель,40,female,2
113,1,магистрант,25,male,2,университет,университет,программа,546.6792045100725,3,аспирант,34,male,3
114,2,родитель,40,female,2,университет,университет,центр,454.8514963448872,0,абитуриентка,18,female,1
115,2,родитель,40,female,2,университет,университет,центр,518.3574389594232,1,магистрант,25,male,2
116,2,родитель,40,female,2,университет,университет,центр,492.8104763991698,2,родитель,40,female,2
117,2,родитель,40,female,2,университет,университет,центр,493.4180519956317,3,аспирант,34,male,3
118,2,родитель,40,female,2,университет,университет,университет,454.9629213517913,0,абитуриентка,18,female,1
119,2,родитель,40,female,2,университет,университет,университет,399.22846980002606,1,магистрант,25,male,2
120,2,родитель,40,female,2,университет,университет,университет,384.23000166905246,3,аспирант,34,male,3
121,2,родитель,40,female,2,университет,университет,наука/научный,455.81035402416495,0,абитуриентка,18,female,1
122,2,родитель,40,female,2,университет,университет,наука/научный,984.3678120599409,1,магистрант,25,male,2
123,2,родитель,40,female,2,университет,университет,наука/научный,434.68447765005135,2,родитель,40,female,2
124,2,родитель,40,female,2,университет,университет,наука/научный,530.7741647891669,3,аспирант,34,male,3
125,2,родитель,40,female,2,университет,университет,образовательный/образование,513.0369167593368,0,абитуриентка,18,female,1
126,2,родитель,40,female,2,университет,университет,образовательный/образование,538.5297783038336,1,магистрант,25,male,2
127,2,родитель,40,female,2,университет,университет,образовательный/образование,566.630041097936,2,родитель,40,female,2
128,2,родитель,40,female,2,университет,университет,образовательный/образование,615.1430661027176,3,аспирант,34,male,3
129,2,родитель,40,female,2,университет,университет,программа,505.03405821301214,0,абитуриентка,18,female,1
130,2,родитель,40,female,2,университет,университет,программа,630.7987969398089,1,магистрант,25,male,2
131,2,родитель,40,female,2,университет,университет,программа,636.6425331193856,2,родитель,40,female,2
132,2,родитель,40,female,2,университет,университет,программа,640.122573665229,3,аспирант,34,male,3
133,3,аспирант,34,male,3,университет,университет,центр,433.06607107335185,0,абитуриентка,18,female,1
134,3,аспирант,34,male,3,университет,университет,центр,524.8845601320523,1,магистрант,25,male,2
135,3,аспирант,34,male,3,университет,университет,центр,439.21634878102446,2,родитель,40,female,2
136,3,аспирант,34,male,3,университет,университет,центр,400.74691884776377,3,аспирант,34,male,3
137,3,аспирант,34,male,3,университет,университет,университет,333.9069227543978,0,абитуриентка,18,female,1
138,3,аспирант,34,male,3,университет,университет,университет,389.00630122736567,1,магистрант,25,male,2
139,3,аспирант,34,male,3,университет,университет,университет,384.23000166905246,2,родитель,40,female,2
140,3,аспирант,34,male,3,университет,университет,наука/научный,446.33270112834646,0,абитуриентка,18,female,1
141,3,аспирант,34,male,3,университет,университет,наука/научный,993.9240594977723,1,магистрант,25,male,2
142,3,аспирант,34,male,3,университет,университет,наука/научный,387.1874590962038,2,родитель,40,female,2
143,3,аспирант,34,male,3,университет,университет,наука/научный,445.4553455022465,3,аспирант,34,male,3
144,3,аспирант,34,male,3,университет,университет,образовательный/образование,450.1190241028136,0,абитуриентка,18,female,1
145,3,аспирант,34,male,3,университет,университет,образовательный/образование,490.8351726848171,1,магистрант,25,male,2
146,3,аспирант,34,male,3,университет,университет,образовательный/образование,463.7409829857081,2,родитель,40,female,2
147,3,аспирант,34,male,3,университет,университет,образовательный/образование,509.5427712028677,3,аспирант,34,male,3
148,3,аспирант,34,male,3,университет,университет,программа,493.6726812755524,0,абитуриентка,18,female,1
149,3,аспирант,34,male,3,университет,университет,программа,545.7983613872519,1,магистрант,25,male,2
150,3,аспирант,34,male,3,университет,университет,программа,556.5035373556653,2,родитель,40,female,2
151,3,аспирант,34,male,3,университет,университет,программа,540.6928405513636,3,аспирант,34,male,3
152,0,абитуриентка,18,female,1,наука/научный,наука/научный,центр,340.67716810183776,0,абитуриентка,18,female,1
153,0,абитуриентка,18,female,1,наука/научный,наука/научный,центр,372.9250823496939,1,магистрант,25,male,2
154,0,абитуриентка,18,female,1,наука/научный,наука/научный,центр,323.43560652875624,2,родитель,40,female,2
155,0,абитуриентка,18,female,1,наука/научный,наука/научный,центр,383.6550898037314,3,аспирант,34,male,3
156,0,абитуриентка,18,female,1,наука/научный,наука/научный,университет,432.9885569137978,0,абитуриентка,18,female,1
157,0,абитуриентка,18,female,1,наука/научный,наука/научный,университет,410.2524445234218,1,магистрант,25,male,2
158,0,абитуриентка,18,female,1,наука/научный,наука/научный,университет,455.81035402416495,2,родитель,40,female,2
159,0,абитуриентка,18,female,1,наука/научный,наука/научный,университет,446.33270112834646,3,аспирант,34,male,3
160,0,абитуриентка,18,female,1,наука/научный,наука/научный,наука/научный,1037.7667601557537,1,магистрант,25,male,2
161,0,абитуриентка,18,female,1,наука/научный,наука/научный,наука/научный,354.50504180107185,2,родитель,40,female,2
162,0,абитуриентка,18,female,1,наука/научный,наука/научный,наука/научный,450.6732035996127,3,аспирант,34,male,3
163,0,абитуриентка,18,female,1,наука/научный,наука/научный,образовательный/образование,489.6497418726939,0,абитуриентка,18,female,1
164,0,абитуриентка,18,female,1,наука/научный,наука/научный,образовательный/образование,448.9601390291393,1,магистрант,25,male,2
165,0,абитуриентка,18,female,1,наука/научный,наука/научный,образовательный/образование,475.8044607003095,2,родитель,40,female,2
166,0,абитуриентка,18,female,1,наука/научный,наука/научный,образовательный/образование,498.27521941310295,3,аспирант,34,male,3
167,0,абитуриентка,18,female,1,наука/научный,наука/научный,программа,459.8884438609186,0,абитуриентка,18,female,1
168,0,абитуриентка,18,female,1,наука/научный,наука/научный,программа,543.1073481126613,1,магистрант,25,male,2
169,0,абитуриентка,18,female,1,наука/научный,наука/научный,программа,545.6508211098658,2,родитель,40,female,2
170,0,абитуриентка,18,female,1,наука/научный,наука/научный,программа,513.9491791876727,3,аспирант,34,male,3
171,1,магистрант,25,male,2,наука/научный,наука/научный,центр,1036.1004524269008,0,абитуриентка,18,female,1
172,1,магистрант,25,male,2,наука/научный,наука/научный,центр,1055.295385788259,1,магистрант,25,male,2
173,1,магистрант,25,male,2,наука/научный,наука/научный,центр,1029.8970346031224,2,родитель,40,female,2
174,1,магистрант,25,male,2,наука/научный,наука/научный,центр,1037.21345383141,3,аспирант,34,male,3
175,1,магистрант,25,male,2,наука/научный,наука/научный,университет,995.677098318284,0,абитуриентка,18,female,1
176,1,магистрант,25,male,2,наука/научный,наука/научный,университет,1008.9903419888054,1,магистрант,25,male,2
177,1,магистрант,25,male,2,наука/научный,наука/научный,университет,984.3678120599409,2,родитель,40,female,2
178,1,магистрант,25,male,2,наука/научный,наука/научный,университет,993.9240594977723,3,аспирант,34,male,3
179,1,магистрант,25,male,2,наука/научный,наука/научный,наука/научный,1037.7667601557537,0,абитуриентка,18,female,1
180,1,магистрант,25,male,2,наука/научный,наука/научный,наука/научный,995.0764990604052,2,родитель,40,female,2
181,1,магистрант,25,male,2,наука/научный,наука/научный,наука/научный,1018.9344732773117,3,аспирант,34,male,3
182,1,магистрант,25,male,2,наука/научный,наука/научный,образовательный/образование,973.9441436315224,0,абитуриентка,18,female,1
183,1,магистрант,25,male,2,наука/научный,наука/научный,образовательный/образование,973.7137408032637,1,магистрант,25,male,2
184,1,магистрант,25,male,2,наука/научный,наука/научный,образовательный/образование,993.5823605162324,2,родитель,40,female,2
185,1,магистрант,25,male,2,наука/научный,наука/научный,образовательный/образование,1016.393167033359,3,аспирант,34,male,3
186,1,магистрант,25,male,2,наука/научный,наука/научный,программа,996.2219130999181,0,абитуриентка,18,female,1
187,1,магистрант,25,male,2,наука/научный,наука/научный,программа,971.2878756476726,1,магистрант,25,male,2
188,1,магистрант,25,male,2,наука/научный,наука/научный,программа,985.8310064520301,2,родитель,40,female,2
189,1,магистрант,25,male,2,наука/научный,наука/научный,программа,992.4702902976351,3,аспирант,34,male,3
190,2,родитель,40,female,2,наука/научный,наука/научный,центр,361.2682559510061,0,абитуриентка,18,female,1
191,2,родитель,40,female,2,наука/научный,наука/научный,центр,436.5137562032953,1,магистрант,25,male,2
192,2,родитель,40,female,2,наука/научный,наука/научный,центр,377.2611948091642,2,родитель,40,female,2
193,2,родитель,40,female,2,наука/научный,наука/научный,центр,338.7500235309451,3,аспирант,34,male,3
194,2,родитель,40,female,2,наука/научный,наука/научный,университет,371.3460809460576,0,абитуриентка,18,female,1
195,2,родитель,40,female,2,наука/научный,наука/научный,университет,348.02068490099606,1,магистрант,25,male,2
196,2,родитель,40,female,2,наука/научный,наука/научный,университет,434.68447765005135,2,родитель,40,female,2
197,2,родитель,40,female,2,наука/научный,наука/научный,университет,387.1874590962038,3,аспирант,34,male,3
198,2,родитель,40,female,2,наука/научный,наука/научный,наука/научный,354.50504180107185,0,абитуриентка,18,female,1
199,2,родитель,40,female,2,наука/научный,наука/научный,наука/научный,995.0764990604052,1,магистрант,25,male,2
200,2,родитель,40,female,2,наука/научный,наука/научный,наука/научный,438.85126127895865,3,аспирант,34,male,3
201,2,родитель,40,female,2,наука/научный,наука/научный,образовательный/образование,470.89822940672633,0,абитуриентка,18,female,1
202,2,родитель,40,female,2,наука/научный,наука/научный,образовательный/образование,444.4213369466303,1,магистрант,25,male,2
203,2,родитель,40,female,2,наука/научный,наука/научный,образовательный/образование,403.07811175112,2,родитель,40,female,2
204,2,родитель,40,female,2,наука/научный,наука/научный,образовательный/образование,473.98843947684,3,аспирант,34,male,3
205,2,родитель,40,female,2,наука/научный,наука/научный,программа,424.1722907912903,0,абитуриентка,18,female,1
206,2,родитель,40,female,2,наука/научный,наука/научный,программа,453.9001283580373,1,магистрант,25,male,2
207,2,родитель,40,female,2,наука/научный,наука/научный,программа,478.5313596717365,2,родитель,40,female,2
208,2,родитель,40,female,2,наука/научный,наука/научный,программа,434.3163744655869,3,аспирант,34,male,3
209,3,аспирант,34,male,3,наука/научный,наука/научный,центр,520.0093901356239,0,абитуриентка,18,female,1
210,3,аспирант,34,male,3,наука/научный,наука/научный,центр,526.3207405130036,1,магистрант,25,male,2
211,3,аспирант,34,male,3,наука/научный,наука/научный,центр,458.968206445122,2,родитель,40,female,2
212,3,аспирант,34,male,3,наука/научный,наука/научный,центр,494.9111283318587,3,аспирант,34,male,3
213,3,аспирант,34,male,3,наука/научный,наука/научный,университет,421.15455932799944,0,абитуриентка,18,female,1
214,3,аспирант,34,male,3,наука/научный,наука/научный,университет,488.00396477545746,1,магистрант,25,male,2
215,3,аспирант,34,male,3,наука/научный,наука/научный,университет,530.7741647891669,2,родитель,40,female,2
216,3,аспирант,34,male,3,наука/научный,наука/научный,университет,445.4553455022465,3,аспирант,34,male,3
217,3,аспирант,34,male,3,наука/научный,наука/научный,наука/научный,450.6732035996127,0,абитуриентка,18,female,1
218,3,аспирант,34,male,3,наука/научный,наука/научный,наука/научный,1018.9344732773117,1,магистрант,25,male,2
219,3,аспирант,34,male,3,наука/научный,наука/научный,наука/научный,438.85126127895865,2,родитель,40,female,2
220,3,аспирант,34,male,3,наука/научный,наука/научный,образовательный/образование,434.1047963383399,0,абитуриентка,18,female,1
221,3,аспирант,34,male,3,наука/научный,наука/научный,образовательный/образование,415.9393056222439,1,магистрант,25,male,2
222,3,аспирант,34,male,3,наука/научный,наука/научный,образовательный/образование,382.2847321474486,2,родитель,40,female,2
223,3,аспирант,34,male,3,наука/научный,наука/научный,образовательный/образование,507.62432805247465,3,аспирант,34,male,3
224,3,аспирант,34,male,3,наука/научный,наука/научный,программа,448.9050821671492,0,абитуриентка,18,female,1
225,3,аспирант,34,male,3,наука/научный,наука/научный,программа,538.9315968512268,1,магистрант,25,male,2
226,3,аспирант,34,male,3,наука/научный,наука/научный,программа,510.4050656143051,2,родитель,40,female,2
227,3,аспирант,34,male,3,наука/научный,наука/научный,программа,503.73318920929484,3,аспирант,34,male,3
228,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,центр,504.50153560474996,0,абитуриентка,18,female,1
229,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,центр,531.4026931876048,1,магистрант,25,male,2
230,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,центр,488.90621103726266,2,родитель,40,female,2
231,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,центр,468.1695015294679,3,аспирант,34,male,3
232,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,университет,450.2885216428055,0,абитуриентка,18,female,1
233,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,университет,500.3395403058399,1,магистрант,25,male,2
234,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,университет,513.0369167593368,2,родитель,40,female,2
235,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,университет,450.1190241028136,3,аспирант,34,male,3
236,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,наука/научный,489.6497418726939,0,абитуриентка,18,female,1
237,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,наука/научный,973.9441436315224,1,магистрант,25,male,2
238,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,наука/научный,470.89822940672633,2,родитель,40,female,2
239,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,наука/научный,434.1047963383399,3,аспирант,34,male,3
240,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,образовательный/образование,370.10866887660256,1,магистрант,25,male,2
241,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,образовательный/образование,434.3697222889689,2,родитель,40,female,2
242,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,образовательный/образование,488.7258795629179,3,аспирант,34,male,3
243,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,программа,479.2402901603029,0,абитуриентка,18,female,1
244,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,программа,521.7999688447835,1,магистрант,25,male,2
245,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,программа,491.35515475801725,2,родитель,40,female,2
246,0,абитуриентка,18,female,1,образовательный/образование,образовательный/образование,программа,491.6718686327227,3,аспирант,34,male,3
247,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,центр,522.4495953306977,0,абитуриентка,18,female,1
248,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,центр,504.9658079999454,1,магистрант,25,male,2
249,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,центр,465.60391062596085,2,родитель,40,female,2
250,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,центр,491.92223172114143,3,аспирант,34,male,3
251,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,университет,401.993988954109,0,абитуриентка,18,female,1
252,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,университет,449.25083658570645,1,магистрант,25,male,2
253,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,университет,538.5297783038336,2,родитель,40,female,2
254,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,университет,490.8351726848171,3,аспирант,34,male,3
255,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,наука/научный,448.9601390291393,0,абитуриентка,18,female,1
256,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,наука/научный,973.7137408032637,1,магистрант,25,male,2
257,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,наука/научный,444.4213369466303,2,родитель,40,female,2
258,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,наука/научный,415.9393056222439,3,аспирант,34,male,3
259,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,образовательный/образование,370.10866887660256,0,абитуриентка,18,female,1
260,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,образовательный/образование,358.03086954033876,2,родитель,40,female,2
261,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,образовательный/образование,475.82680868446204,3,аспирант,34,male,3
262,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,программа,424.1167452352476,0,абитуриентка,18,female,1
263,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,программа,538.2034926737372,1,магистрант,25,male,2
264,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,программа,449.9756640454981,2,родитель,40,female,2
265,1,магистрант,25,male,2,образовательный/образование,образовательный/образование,программа,458.22678289383447,3,аспирант,34,male,3
266,2,родитель,40,female,2,образовательный/образование,образовательный/образование,центр,510.26349817365804,0,абитуриентка,18,female,1
267,2,родитель,40,female,2,образовательный/образование,образовательный/образование,центр,511.324047982186,1,магистрант,25,male,2
268,2,родитель,40,female,2,образовательный/образование,образовательный/образование,центр,478.181884486987,2,родитель,40,female,2
269,2,родитель,40,female,2,образовательный/образование,образовательный/образование,центр,460.5768816884057,3,аспирант,34,male,3
270,2,родитель,40,female,2,образовательный/образование,образовательный/образование,университет,431.6463167336036,0,абитуриентка,18,female,1
271,2,родитель,40,female,2,образовательный/образование,образовательный/образование,университет,470.2070334441327,1,магистрант,25,male,2
272,2,родитель,40,female,2,образовательный/образование,образовательный/образование,университет,566.630041097936,2,родитель,40,female,2
