,Person_ID,Person_name,Person_age,Person_gender,Person_ducation_level_ID,Assoc_stimulus,Term1,Term2,mahalanobis,Person_term_ID,Person_term_name,Person_term_age,Person_term_gender,Person_term_ducation_level_ID
52,2,parent,40,female,2,center,center,educational/education,199.3550925562688,3,post-doc,34,male,3
53,2,parent,40,female,2,center,center,program,231.9688501709795,0,enrollee,18,female,1
54,2,parent,40,female,2,center,center,program,201.82581062522456,1,graduate,25,male,2
55,2,parent,40,female,2,center,center,program,222.7682956867962,2,parent,40,female,2
56,2,parent,40,female,2,center,center,program,201.61656057836177,3,post-doc,34,male,3
57,3,post-doc,34,male,3,center,center,center,138.78742048830148,0,enrollee,18,female,1
58,3,post-doc,34,male,3,center,center,center,174.63265995243722,1,graduate,25,male,2
59,3,post-doc,34,male,3,center,center,center,110.61553718472096,2,parent,40,female,2
60,3,post-doc,34,male,3,center,center,university,163.3195428296458,0,enrollee,18,female,1
61,3,post-doc,34,male,3,center,center,university,181.17301728046246,1,graduate,25,male,2
62,3,post-doc,34,male,3,center,center,university,234.04470536960972,2,parent,40,female,2
63,3,post-doc,34,male,3,center,center,university,188.08030693249637,3,post-doc,34,male,3
64,3,post-doc,34,male,3,center,center,scientific/science,165.15262189079453,0,enrollee,18,female,1
65,3,post-doc,34,male,3,center,center,scientific/science,335.27673716168334,1,graduate,25,male,2
66,3,post-doc,34,male,3,center,center,scientific/science,166.0085900838785,2,parent,40,female,2
67,3,post-doc,34,male,3,center,center,scientific/science,187.05716576189445,3,post-doc,34,male,3
68,3,post-doc,34,male,3,center,center,educational/education,205.07344272050858,0,enrollee,18,female,1
69,3,post-doc,34,male,3,center,center,educational/education,199.8327874740426,1,graduate,25,male,2
70,3,post-doc,34,male,3,center,center,educational/education,171.59619957523182,2,parent,40,female,2
71,3,post-doc,34,male,3,center,center,educational/education,185.92719761019003,3,post-doc,34,male,3
72,3,post-doc,34,male,3,center,center,program,223.7253829287847,0,enrollee,18,female,1
73,3,post-doc,34,male,3,center,center,program,197.6968880913589,1,graduate,25,male,2
74,3,post-doc,34,male,3,center,center,program,219.28400003510674,2,parent,40,female,2
75,3,post-doc,34,male,3,center,center,program,186.6406378715277,3,post-doc,34,male,3
76,0,enrollee,18,female,1,university,university,center,198.0543373377437,0,enrollee,18,female,1
77,0,enrollee,18,female,1,university,university,center,221.93781836539873,1,graduate,25,male,2
78,0,enrollee,18,female,1,university,university,center,173.39429674873537,2,parent,40,female,2
79,0,enrollee,18,female,1,university,university,center,163.3195428296458,3,post-doc,34,male,3
80,0,enrollee,18,female,1,university,university,university,102.29414656032426,1,graduate,25,male,2
81,0,enrollee,18,female,1,university,university,university,211.26635032476048,2,parent,40,female,2
82,0,enrollee,18,female,1,university,university,university,156.64900921981908,3,post-doc,34,male,3
83,0,enrollee,18,female,1,university,university,scientific/science,187.69355708355457,0,enrollee,18,female,1
84,0,enrollee,18,female,1,university,university,scientific/science,312.2981289942404,1,graduate,25,male,2
85,0,enrollee,18,female,1,university,university,scientific/science,160.95874337183068,2,parent,40,female,2
86,0,enrollee,18,female,1,university,university,scientific/science,166.881925359613,3,post-doc,34,male,3
87,0,enrollee,18,female,1,university,university,educational/education,205.4322087239241,0,enrollee,18,female,1
88,0,enrollee,18,female,1,university,university,educational/education,170.93566584645234,1,graduate,25,male,2
89,0,enrollee,18,female,1,university,university,educational/education,172.65298369084047,2,parent,40,female,2
90,0,enrollee,18,female,1,university,university,educational/education,187.5244073732499,3,post-doc,34,male,3
91,0,enrollee,18,female,1,university,university,program,208.99944073747324,0,enrollee,18,female,1
92,0,enrollee,18,female,1,university,university,program,188.94946338900738,1,graduate,25,male,2
93,0,enrollee,18,female,1,university,university,program,203.40631494709515,2,parent,40,female,2
94,0,enrollee,18,female,1,university,university,program,195.01915088115842,3,post-doc,34,male,3
95,1,graduate,25,male,2,university,university,center,212.19370030128908,0,enrollee,18,female,1
96,1,graduate,25,male,2,university,university,center,226.20453645840968,1,graduate,25,male,2
97,1,graduate,25,male,2,university,university,center,179.71355458946093,2,parent,40,female,2
98,1,graduate,25,male,2,university,university,center,181.17301728046246,3,post-doc,34,male,3
99,1,graduate,25,male,2,university,university,university,102.29414656032426,0,enrollee,18,female,1
100,1,graduate,25,male,2,university,university,university,195.18616853170838,2,parent,40,female,2
101,1,graduate,25,male,2,university,university,university,192.92431746794483,3,post-doc,34,male,3
102,1,graduate,25,male,2,university,university,scientific/science,193.78116932220235,0,enrollee,18,female,1
103,1,graduate,25,male,2,university,university,scientific/science,323.1971724238022,1,graduate,25,male,2
104,1,graduate,25,male,2,university,university,scientific/science,161.99829259977523,2,parent,40,female,2
105,1,graduate,25,male,2,university,university,scientific/science,203.90561456141378,3,post-doc,34,male,3
106,1,graduate,25,male,2,university,university,educational/education,241.04476412014355,0,enrollee,18,female,1
107,1,graduate,25,male,2,university,university,educational/education,212.87844878372005,1,graduate,25,male,2
108,1,graduate,25,male,2,university,university,educational/education,205.58681023899516,2,parent,40,female,2
109,1,graduate,25,male,2,university,university,educational/education,213.28873633232197,3,post-doc,34,male,3
110,1,graduate,25,male,2,university,university,program,221.2790966601446,0,enrollee,18,female,1
111,1,graduate,25,male,2,university,university,program,205.5624834551484,1,graduate,25,male,2
112,1,graduate,25,male,2,university,university,program,230.32549444933917,2,parent,40,female,2
113,1,graduate,25,male,2,university,university,program,226.90091556889547,3,post-doc,34,male,3
114,2,parent,40,female,2,university,university,center,209.0523123987443,0,enrollee,18,female,1
115,2,parent,40,female,2,university,university,center,222.07691276239396,1,graduate,25,male,2
116,2,parent,40,female,2,university,university,center,227.71471924412543,2,parent,40,female,2
117,2,parent,40,female,2,university,university,center,234.04470536960972,3,post-doc,34,male,3
118,2,parent,40,female,2,university,university,university,211.26635032476048,0,enrollee,18,female,1
119,2,parent,40,female,2,university,university,university,195.18616853170838,1,graduate,25,male,2
120,2,parent,40,female,2,university,university,university,175.81712285053334,3,post-doc,34,male,3
121,2,parent,40,female,2,university,university,scientific/science,189.9116952907844,0,enrollee,18,female,1
122,2,parent,40,female,2,university,university,scientific/science,324.6323834641817,1,graduate,25,male,2
123,2,parent,40,female,2,university,university,scientific/science,209.13617073469163,2,parent,40,female,2
124,2,parent,40,female,2,university,university,scientific/science,217.14004420853456,3,post-doc,34,male,3
125,2,parent,40,female,2,university,university,educational/education,212.32046624147344,0,enrollee,18,female,1
126,2,parent,40,female,2,university,university,educational/education,249.8340440354018,1,graduate,25,male,2
127,2,parent,40,female,2,university,university,educational/education,245.0639635344739,2,parent,40,female,2
128,2,parent,40,female,2,university,university,educational/education,257.2891444505734,3,post-doc,34,male,3
129,2,parent,40,female,2,university,university,program,258.1896110971946,0,enrollee,18,female,1
130,2,parent,40,female,2,university,university,program,271.49708307250125,1,graduate,25,male,2
131,2,parent,40,female,2,university,university,program,283.117757952621,2,parent,40,female,2
132,2,parent,40,female,2,university,university,program,288.334458701023,3,post-doc,34,male,3
133,3,post-doc,34,male,3,university,university,center,175.9826556055673,0,enrollee,18,female,1
134,3,post-doc,34,male,3,university,university,center,211.30058114364678,1,graduate,25,male,2
135,3,post-doc,34,male,3,university,university,center,192.42293834829664,2,parent,40,female,2
136,3,post-doc,34,male,3,university,university,center,188.08030693249637,3,post-doc,34,male,3
137,3,post-doc,34,male,3,university,university,university,156.64900921981908,0,enrollee,18,female,1
138,3,post-doc,34,male,3,university,university,university,192.92431746794483,1,graduate,25,male,2
139,3,post-doc,34,male,3,university,university,university,175.81712285053334,2,parent,40,female,2
140,3,post-doc,34,male,3,university,university,scientific/science,178.33980332660022,0,enrollee,18,female,1
141,3,post-doc,34,male,3,university,university,scientific/science,304.74611059669576,1,graduate,25,male,2
142,3,post-doc,34,male,3,university,university,scientific/science,176.9359357994964,2,parent,40,female,2
143,3,post-doc,34,male,3,university,university,scientific/science,160.52818367988462,3,post-doc,34,male,3
144,3,post-doc,34,male,3,university,university,educational/education,189.27907865871774,0,enrollee,18,female,1
145,3,post-doc,34,male,3,university,university,educational/education,194.69051271496951,1,graduate,25,male,2
146,3,post-doc,34,male,3,university,university,educational/education,169.3158022354388,2,parent,40,female,2
147,3,post-doc,34,male,3,university,university,educational/education,217.94297351608913,3,post-doc,34,male,3
148,3,post-doc,34,male,3,university,university,program,248.44760753511846,0,enrollee,18,female,1
149,3,post-doc,34,male,3,university,university,program,233.62824254503374,1,graduate,25,male,2
150,3,post-doc,34,male,3,university,university,program,244.06302441005178,2,parent,40,female,2
151,3,post-doc,34,male,3,university,university,program,231.6523391641173,3,post-doc,34,male,3
152,0,enrollee,18,female,1,scientific/science,scientific/science,center,128.59991515436818,0,enrollee,18,female,1
153,0,enrollee,18,female,1,scientific/science,scientific/science,center,129.4957843570145,1,graduate,25,male,2
154,0,enrollee,18,female,1,scientific/science,scientific/science,center,144.58665480342566,2,parent,40,female,2
155,0,enrollee,18,female,1,scientific/science,scientific/science,center,165.15262189079453,3,post-doc,34,male,3
156,0,enrollee,18,female,1,scientific/science,scientific/science,university,187.69355708355457,0,enrollee,18,female,1
157,0,enrollee,18,female,1,scientific/science,scientific/science,university,193.78116932220235,1,graduate,25,male,2
158,0,enrollee,18,female,1,scientific/science,scientific/science,university,189.9116952907844,2,parent,40,female,2
159,0,enrollee,18,female,1,scientific/science,scientific/science,university,178.33980332660022,3,post-doc,34,male,3
160,0,enrollee,18,female,1,scientific/science,scientific/science,scientific/science,331.82093111760736,1,graduate,25,male,2
161,0,enrollee,18,female,1,scientific/science,scientific/science,scientific/science,136.6777325980675,2,parent,40,female,2
162,0,enrollee,18,female,1,scientific/science,scientific/science,scientific/science,155.48326477320705,3,post-doc,34,male,3
163,0,enrollee,18,female,1,scientific/science,scientific/science,educational/education,200.26847890842015,0,enrollee,18,female,1
164,0,enrollee,18,female,1,scientific/science,scientific/science,educational/education,190.51804826487984,1,graduate,25,male,2
165,0,enrollee,18,female,1,scientific/science,scientific/science,educational/education,172.16613369818177,2,parent,40,female,2
166,0,enrollee,18,female,1,scientific/science,scientific/science,educational/education,227.33154470718304,3,post-doc,34,male,3
167,0,enrollee,18,female,1,scientific/science,scientific/science,program,242.88414904762595,0,enrollee,18,female,1
168,0,enrollee,18,female,1,scientific/science,scientific/science,program,219.74713638453846,1,graduate,25,male,2
169,0,enrollee,18,female,1,scientific/science,scientific/science,program,247.19762514243828,2,parent,40,female,2
170,0,enrollee,18,female,1,scientific/science,scientific/science,program,225.014711015861,3,post-doc,34,male,3
171,1,graduate,25,male,2,scientific/science,scientific/science,center,334.151478337187,0,enrollee,18,female,1
172,1,graduate,25,male,2,scientific/science,scientific/science,center,343.30687306244965,1,graduate,25,male,2
173,1,graduate,25,male,2,scientific/science,scientific/science,center,333.68565240229276,2,parent,40,female,2
174,1,graduate,25,male,2,scientific/science,scientific/science,center,335.27673716168334,3,post-doc,34,male,3
175,1,graduate,25,male,2,scientific/science,scientific/science,university,312.2981289942404,0,enrollee,18,female,1
176,1,graduate,25,male,2,scientific/science,scientific/science,university,323.1971724238022,1,graduate,25,male,2
177,1,graduate,25,male,2,scientific/science,scientific/science,university,324.6323834641817,2,parent,40,female,2
178,1,graduate,25,male,2,scientific/science,scientific/science,university,304.74611059669576,3,post-doc,34,male,3
179,1,graduate,25,male,2,scientific/science,scientific/science,scientific/science,331.82093111760736,0,enrollee,18,female,1
180,1,graduate,25,male,2,scientific/science,scientific/science,scientific/science,315.806201237309,2,parent,40,female,2
181,1,graduate,25,male,2,scientific/science,scientific/science,scientific/science,332.5045631783123,3,post-doc,34,male,3
182,1,graduate,25,male,2,scientific/science,scientific/science,educational/education,326.9528624664349,0,enrollee,18,female,1
183,1,graduate,25,male,2,scientific/science,scientific/science,educational/education,318.04264881494777,1,graduate,25,male,2
184,1,graduate,25,male,2,scientific/science,scientific/science,educational/education,318.7849694889771,2,parent,40,female,2
185,1,graduate,25,male,2,scientific/science,scientific/science,educational/education,332.8582399478399,3,post-doc,34,male,3
186,1,graduate,25,male,2,scientific/science,scientific/science,program,335.5398377141622,0,enrollee,18,female,1
187,1,graduate,25,male,2,scientific/science,scientific/science,program,314.4012034637386,1,graduate,25,male,2
188,1,graduate,25,male,2,scientific/science,scientific/science,program,329.9452225252643,2,parent,40,female,2
189,1,graduate,25,male,2,scientific/science,scientific/science,program,329.23705755240945,3,post-doc,34,male,3
190,2,parent,40,female,2,scientific/science,scientific/science,center,160.64657912794252,0,enrollee,18,female,1
191,2,parent,40,female,2,scientific/science,scientific/science,center,175.45147595608978,1,graduate,25,male,2
192,2,parent,40,female,2,scientific/science,scientific/science,center,169.03101875159564,2,parent,40,female,2
193,2,parent,40,female,2,scientific/science,scientific/science,center,166.0085900838785,3,post-doc,34,male,3
194,2,parent,40,female,2,scientific/science,scientific/science,university,160.95874337183068,0,enrollee,18,female,1
195,2,parent,40,female,2,scientific/science,scientific/science,university,161.99829259977523,1,graduate,25,male,2
196,2,parent,40,female,2,scientific/science,scientific/science,university,209.13617073469163,2,parent,40,female,2
197,2,parent,40,female,2,scientific/science,scientific/science,university,176.9359357994964,3,post-doc,34,male,3
198,2,parent,40,female,2,scientific/science,scientific/science,scientific/science,136.6777325980675,0,enrollee,18,female,1
199,2,parent,40,female,2,scientific/science,scientific/science,scientific/science,315.806201237309,1,graduate,25,male,2
200,2,parent,40,female,2,scientific/science,scientific/science,scientific/science,163.6941090408081,3,post-doc,34,male,3
201,2,parent,40,female,2,scientific/science,scientific/science,educational/education,216.28864713810196,0,enrollee,18,female,1
202,2,parent,40,female,2,scientific/science,scientific/science,educational/education,193.98570362152196,1,graduate,25,male,2
203,2,parent,40,female,2,scientific/science,scientific/science,educational/education,154.59209760414194,2,parent,40,female,2
204,2,parent,40,female,2,scientific/science,scientific/science,educational/education,220.21293292460942,3,post-doc,34,male,3
205,2,parent,40,female,2,scientific/science,scientific/science,program,238.0157126278325,0,enrollee,18,female,1
206,2,parent,40,female,2,scientific/science,scientific/science,program,197.75729738458864,1,graduate,25,male,2
207,2,parent,40,female,2,scientific/science,scientific/science,program,229.84688145440572,2,parent,40,female,2
208,2,parent,40,female,2,scientific/science,scientific/science,program,202.48933080580778,3,post-doc,34,male,3
209,3,post-doc,34,male,3,scientific/science,scientific/science,center,180.3548130873054,0,enrollee,18,female,1
210,3,post-doc,34,male,3,scientific/science,scientific/science,center,185.57087956110436,1,graduate,25,male,2
211,3,post-doc,34,male,3,scientific/science,scientific/science,center,176.3587713719149,2,parent,40,female,2
212,3,post-doc,34,male,3,scientific/science,scientific/science,center,187.05716576189445,3,post-doc,34,male,3
213,3,post-doc,34,male,3,scientific/science,scientific/science,university,166.881925359613,0,enrollee,18,female,1
214,3,post-doc,34,male,3,scientific/science,scientific/science,university,203.90561456141378,1,graduate,25,male,2
215,3,post-doc,34,male,3,scientific/science,scientific/science,university,217.14004420853456,2,parent,40,female,2
216,3,post-doc,34,male,3,scientific/science,scientific/science,university,160.52818367988462,3,post-doc,34,male,3
217,3,post-doc,34,male,3,scientific/science,scientific/science,scientific/science,155.48326477320705,0,enrollee,18,female,1
218,3,post-doc,34,male,3,scientific/science,scientific/science,scientific/science,332.5045631783123,1,graduate,25,male,2
219,3,post-doc,34,male,3,scientific/science,scientific/science,scientific/science,163.6941090408081,2,parent,40,female,2
220,3,post-doc,34,male,3,scientific/science,scientific/science,educational/education,175.4313636380351,0,enrollee,18,female,1
221,3,post-doc,34,male,3,scientific/science,scientific/science,educational/education,161.44666408646665,1,graduate,25,male,2
222,3,post-doc,34,male,3,scientific/science,scientific/science,educational/education,137.26996977198178,2,parent,40,female,2
223,3,post-doc,34,male,3,scientific/science,scientific/science,educational/education,211.76259894561915,3,post-doc,34,male,3
224,3,post-doc,34,male,3,scientific/science,scientific/science,program,232.04366549456427,0,enrollee,18,female,1
225,3,post-doc,34,male,3,scientific/science,scientific/science,program,221.93861673396825,1,graduate,25,male,2
226,3,post-doc,34,male,3,scientific/science,scientific/science,program,223.43332007552388,2,parent,40,female,2
227,3,post-doc,34,male,3,scientific/science,scientific/science,program,211.42863431395398,3,post-doc,34,male,3
228,0,enrollee,18,female,1,educational/education,educational/education,center,199.5530454030697,0,enrollee,18,female,1
229,0,enrollee,18,female,1,educational/education,educational/education,center,211.80025964097675,1,graduate,25,male,2
230,0,enrollee,18,female,1,educational/education,educational/education,center,211.24000216924117,2,parent,40,female,2
231,0,enrollee,18,female,1,educational/education,educational/education,center,205.07344272050858,3,post-doc,34,male,3
232,0,enrollee,18,female,1,educational/education,educational/education,university,205.4322087239241,0,enrollee,18,female,1
233,0,enrollee,18,female,1,educational/education,educational/education,university,241.04476412014355,1,graduate,25,male,2
234,0,enrollee,18,female,1,educational/education,educational/education,university,212.32046624147344,2,parent,40,female,2
235,0,enrollee,18,female,1,educational/education,educational/education,university,189.27907865871774,3,post-doc,34,male,3
236,0,enrollee,18,female,1,educational/education,educational/education,scientific/science,200.26847890842015,0,enrollee,18,female,1
237,0,enrollee,18,female,1,educational/education,educational/education,scientific/science,326.9528624664349,1,graduate,25,male,2
238,0,enrollee,18,female,1,educational/education,educational/education,scientific/science,216.28864713810196,2,parent,40,female,2
239,0,enrollee,18,female,1,educational/education,educational/education,scientific/science,175.4313636380351,3,post-doc,34,male,3
240,0,enrollee,18,female,1,educational/education,educational/education,educational/education,164.16660527612012,1,graduate,25,male,2
241,0,enrollee,18,female,1,educational/education,educational/education,educational/education,181.41743268730764,2,parent,40,female,2
242,0,enrollee,18,female,1,educational/education,educational/education,educational/education,213.12706896125792,3,post-doc,34,male,3
243,0,enrollee,18,female,1,educational/education,educational/education,program,235.74297359492434,0,enrollee,18,female,1
244,0,enrollee,18,female,1,educational/education,educational/education,program,252.67659638019117,1,graduate,25,male,2
245,0,enrollee,18,female,1,educational/education,educational/education,program,233.2433668394381,2,parent,40,female,2
246,0,enrollee,18,female,1,educational/education,educational/education,program,238.5514313772639,3,post-doc,34,male,3
247,1,graduate,25,male,2,educational/education,educational/education,center,198.26902707681737,0,enrollee,18,female,1
248,1,graduate,25,male,2,educational/education,educational/education,center,207.41718586328525,1,graduate,25,male,2
249,1,graduate,25,male,2,educational/education,educational/education,center,193.94635079181165,2,parent,40,female,2
250,1,graduate,25,male,2,educational/education,educational/education,center,199.8327874740426,3,post-doc,34,male,3
251,1,graduate,25,male,2,educational/education,educational/education,university,170.93566584645234,0,enrollee,18,female,1
252,1,graduate,25,male,2,educational/education,educational/education,university,212.87844878372005,1,graduate,25,male,2
253,1,graduate,25,male,2,educational/education,educational/education,university,249.8340440354018,2,parent,40,female,2
254,1,graduate,25,male,2,educational/education,educational/education,university,194.69051271496951,3,post-doc,34,male,3
255,1,graduate,25,male,2,educational/education,educational/education,scientific/science,190.51804826487984,0,enrollee,18,female,1
256,1,graduate,25,male,2,educational/education,educational/education,scientific/science,318.04264881494777,1,graduate,25,male,2
257,1,graduate,25,male,2,educational/education,educational/education,scientific/science,193.98570362152196,2,parent,40,female,2
258,1,graduate,25,male,2,educational/education,educational/education,scientific/science,161.44666408646665,3,post-doc,34,male,3
259,1,graduate,25,male,2,educational/education,educational/education,educational/education,164.16660527612012,0,enrollee,18,female,1
260,1,graduate,25,male,2,educational/education,educational/education,educational/education,151.1568237160151,2,parent,40,female,2
261,1,graduate,25,male,2,educational/education,educational/education,educational/education,219.91819436289327,3,post-doc,34,male,3
262,1,graduate,25,male,2,educational/education,educational/education,program,207.16009006554387,0,enrollee,18,female,1
263,1,graduate,25,male,2,educational/education,educational/education,program,227.9185945070277,1,graduate,25,male,2
264,1,graduate,25,male,2,educational/education,educational/education,program,202.75491407861435,2,parent,40,female,2
265,1,graduate,25,male,2,educational/education,educational/education,program,193.40527661567015,3,post-doc,34,male,3
266,2,parent,40,female,2,educational/education,educational/education,center,176.37476018560108,0,enrollee,18,female,1
267,2,parent,40,female,2,educational/education,educational/education,center,185.6124399341488,1,graduate,25,male,2
268,2,parent,40,female,2,educational/education,educational/education,center,175.03724101225822,2,parent,40,female,2
269,2,parent,40,female,2,educational/education,educational/education,center,171.59619957523182,3,post-doc,34,male,3
270,2,parent,40,female,2,educational/education,educational/education,university,172.65298369084047,0,enrollee,18,female,1
271,2,parent,40,female,2,educational/education,educational/education,university,205.58681023899516,1,graduate,25,male,2
272,2,parent,40,female,2,educational/education,educational/education,university,245.0639635344739,2,parent,40,female,2
273,2,parent,40,female,2,educational/education,educational/education,university,169.3158022354388,3,post-doc,34,male,3
274,2,parent,40,female,2,educational/education,educational/education,scientific/science,172.16613369818177,0,enrollee,18,female,1
275,2,parent,40,female,2,educational/education,educational/education,scientific/science,318.7849694889771,1,graduate,25,male,2
276,2,parent,40,female,2,educational/education,educational/education,scientific/science,154.59209760414194,2,parent,40,female,2
277,2,parent,40,female,2,educational/education,educational/education,scientific/science,137.26996977198178,3,post-doc,34,male,3
278,2,parent,40,female,2,educational/education,educational/education,educational/education,181.41743268730764,0,enrollee,18,female,1
279,2,parent,40,female,2,educational/education,educational/education,educational/education,151.1568237160151,1,graduate,25,male,2
280,2,parent,40,female,2,educational/education,educational/education,educational/education,200.73952979472176,3,post-doc,34,male,3
281,2,parent,40,female,2,educational/education,educational/education,program,240.24449343503525,0,enrollee,18,female,1
282,2,parent,40,female,2,educational/education,educational/education,program,204.5187325295598,1,graduate,25,male,2
283,2,parent,40,female,2,educational/education,educational/education,program,218.62977490931107,2,parent,40,female,2
284,2,parent,40,female,2,educational/education,educational/education,program,199.2541416210623,3,post-doc,34,male,3
285,3,post-doc,34,male,3,educational/education,educational/education,center,234.45521395783928,0,enrollee,18,female,1
286,3,post-doc,34,male,3,educational/education,educational/education,center,247.61756560896538,1,graduate,25,male,2
287,3,post-doc,34,male,3,educational/education,educational/education,center,199.3550925562688,2,parent,40,female,2
288,3,post-doc,34,male,3,educational/education,educational/education,center,185.92719761019003,3,post-doc,34,male,3
289,3,post-doc,34,male,3,educational/education,educational/education,university,187.5244073732499,0,enrollee,18,female,1
290,3,post-doc,34,male,3,educational/education,educational/education,university,213.28873633232197,1,graduate,25,male,2
291,3,post-doc,34,male,3,educational/education,educational/education,university,257.2891444505734,2,parent,40,female,2
292,3,post-doc,34,male,3,educational/education,educational/education,university,217.94297351608913,3,post-doc,34,male,3
293,3,post-doc,34,male,3,educational/education,educational/education,scientific/science,227.33154470718304,0,enrollee,18,female,1
294,3,post-doc,34,male,3,educational/education,educational/education,scientific/science,332.8582399478399,1,graduate,25,male,2
295,3,post-doc,34,male,3,educational/education,educational/education,scientific/science,220.21293292460942,2,parent,40,female,2
296,3,post-doc,34,male,3,educational/education,educational/education,scientific/science,211.76259894561915,3,post-doc,34,male,3
297,3,post-doc,34,male,3,educational/education,educational/education,educational/education,213.12706896125792,0,enrollee,18,female,1
298,3,post-doc,34,male,3,educational/education,educational/education,educational/education,219.91819436289327,1,graduate,25,male,2
299,3,post-doc,34,male,3,educational/education,educational/education,educational/education,200.73952979472176,2,parent,40,female,2
300,3,post-doc,34,male,3,educational/education,educational/education,program,178.66457390399987,0,enrollee,18,female,1
301,3,post-doc,34,male,3,educational/education,educational/education,program,195.53422631224362,1,graduate,25,male,2
302,3,post-doc,34,male,3,educational/education,educational/education,program,133.42381149047654,2,parent,40,female,2
303,3,post-doc,34,male,3,educational/education,educational/education,program,163.3167076021021,3,post-doc,34,male,3
